,Unnamed: 0,label,text,label_num
2552,1987,confirmaffirm,"MT 515(FUNDS)
Trade Date
Trade Confirmation Affirmation of 3465122860 VND
see the following attachment 
Confirmation statement.json",0
2553,4071,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is complete. Please find the confirmation
Trade completed of 6672192828 ALL
see the following attachment 
Success.json",1
2554,1765,confirmaffirm,"Confirmation Details
Trade Date
Securities Loan Confirmation of Bonds worth 5624835858 EUR
see the following attachment 
Affirmation statement.msg",0
2555,2575,confirmletter,"Confirmation of Funds certificate
PFA the Confirmation Letter
see the following attachment 
Confirmation.json",0
2556,2633,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Trade Affirmation Confirmation of 5552724203 KZT
see the following attachment 
Affirmation statement.json",0
2557,4300,settlementFailure,"Account#1242 Mandate Rejected
Trade record is failed
Trade failure of 2953695142 THB
see the following attachment 
Failed.json",1
2558,267,confirmaffirm,"Confirmation Details
Trade affirmation Summary Report
Trade Confirmation Affirmation of 9277844265 TVD
see the following attachment 
statement.txt",0
2559,1127,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is done and parties have honored the amount
Trade Success of 9401255076 LVL
see the following attachment 
Success.json",0
2560,3215,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Trade Confirmation Affirmation of 6341402692 BZD
see the following attachment 
Confirmation statement.json",0
2561,3633,settlementFailure,"Account#1242 Insufficient Funds
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Securities Loan Failed of Bonds worth 7874684376 SOS
see the following attachment 
Failed.json",0
2562,1785,confirmaffirm,"MT 517
Settlement Date
Trade Affirmation Confirmation of 8533171413 BSD
see the following attachment 
Affirmation statement.msg",0
2563,4388,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is Cleared and parties have honored the amount
Trade success of 9162848727 BGN
see the following attachment 
successstatement.Json",1
2564,1588,confirmaffirm,"MT 518
Trade Date
Trade Confirmation Affirmation of 2436385030 GHC
see the following attachment 
statement.txt",0
2565,3441,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
confirmationstatement.msg",0
2566,756,confirmaffirm,"Confirmation Details
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 2408484316 BGN
see the following attachment 
statement.txt",0
2567,1083,settlementFailure,"Account#1242 Insufficient Funds
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade Failure of 3200734362 CZK
see the following attachment 
Failed.json",0
2568,4427,confirmaffirm,"MT 515
Trade affirmation Summary Report
Trade Affirmation Confirmation of 2106272377 UAH
see the following attachment 
Affirmation statement.msg",1
2569,4583,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is Cleared and parties have honored the amount
Securities Loan success of Bonds worth 3075842450 CLP
see the following attachment 
successstatement.Json",1
2570,3726,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Trade Affirmation Confirmation of 687939868 UZS
see the following attachment 
statement.txt",1
2571,4645,settlementFailure,"Account#1242 Mandate Rejected
Trade record is failed
Securities Loan Failed of Bonds worth 4442071023 AUD
see the following attachment 
Failed.json",1
2572,1069,confirmaffirm,"Confirmation Details
Trade affirmation Summary Report
Trade Affirmation Confirmation of 7110428013 TTD
see the following attachment 
Confirmation statement.json",0
2573,1003,settlementSuccess,"Account#1242 Settlement Completed
Settlement is Cleared and parties have honored the amount
Trade completed of 4482159543 ILS
see the following attachment 
successstatement.Json",0
2574,2145,confirmaffirm,"Confirmation Details
Trade Date
Trade Affirmation Confirmation of 2034455774 JMD
see the following attachment 
Affirmation statement.msg",0
2575,1690,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
Confirm.Json",0
2576,2850,confirmaffirm,"MT 515(FUNDS)
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 9912153490 BMD
see the following attachment 
Affirmation statement.msg",0
2577,4194,settlementFailure,"Account#1242 Insufficient Collateral
Trade record is failed
Trade failure of 4044253551 XCD
see the following attachment 
Failure statement.msg",1
2578,3565,confirmaffirm,"MT 515
Settlement Date
Trade Affirmation Confirmation of 8047710336 MNT
see the following attachment 
Affirmation statement.json",0
2579,1425,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is complete. Please find the confirmation
Securities Loan success of Bonds worth 3235606766 BZD
see the following attachment 
SuccessSettlement.txt",0
2580,2009,confirmaffirm,"MT 517
Trade affirmation Summary Report
Trade Affirmation Confirmation of 9002455079 SHP
see the following attachment 
Confirmation statement.json",0
2581,4169,settlementFailure,"Account#1242 Trade78780we Failed
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Securities Loan Failed of Bonds worth 6509278885 SBD
see the following attachment 
Failed.json",1
2582,473,confirmaffirm,"MT 517
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 6703237757 YER
see the following attachment 
statement.txt",0
2583,4422,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is complete. Please find the confirmation
Trade completed of 1952753984 PAB
see the following attachment 
SuccessSettlement.txt",1
2584,3212,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 3627184829 TRY
see the following attachment 
Confirmation statement.json",0
2585,4681,confirmletter,"Confirmation of Funds certificate
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
confirmationstatement.msg",1
2586,810,confirmaffirm,"MT 516
Trade affirmation Summary Report
Trade Affirmation Confirmation of 6103350715 KYD
see the following attachment 
Confirmation statement.json",0
2587,3712,settlementFailure,"Account#1242 Insufficient Collateral
Provided Mandate is rejected
Securities Loan Failed of Bonds worth 1352647520 OMR
see the following attachment 
failurestatement.Json",1
2588,3096,confirmaffirm,"MT 517
Trade affirmation Summary Report
Trade Confirmation Affirmation of 5192528823 COP
see the following attachment 
Affirmation statement.json",0
2589,2999,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is Cleared and parties have honored the amount
Trade success of 9492797790 CUP
see the following attachment 
successstatement.Json",0
2590,1736,confirmaffirm,"MT 515
Trade affirmation Summary Report
Trade Affirmation Confirmation of 7980194979 CZK
see the following attachment 
Confirmation statement.json",0
2591,1699,settlementFailure,"Account#1242 Insufficient Collateral
Provided Mandate is rejected
Trade failed of 5626588622 ILS
see the following attachment 
failurestatement.Json",0
2592,1418,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 1706674375 GGP
see the following attachment 
Confirmation statement.json",0
2593,2213,settlementSuccess,"Account#1242 Settlement Completed
Settlement is Cleared and parties have honored the amount
Trade Success of 5790573948 MUR
see the following attachment 
SuccessSettlement.txt",0
2594,286,confirmaffirm,"MT 518
Trade affirmation Summary Report
Trade Confirmation Affirmation of 442902703 CLP
see the following attachment 
Affirmation statement.json",0
2595,2078,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
confirmationstatement.msg",0
2596,2518,confirmaffirm,"Confirmation Details
Settlement Date
Trade Confirmation Affirmation of 5321468204 ZAR
see the following attachment 
Affirmation statement.msg",0
2597,4617,settlementFailure,"Account#1242 Mandate Rejected
Trade record is failed
Trade failure of 963615430 PKR
see the following attachment 
Failure statement.msg",1
2598,3246,confirmaffirm,"MT 515
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 1584937256 ALL
see the following attachment 
statement.txt",0
2599,5128,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is Cleared and parties have honored the amount
Trade completed of 3200656602 MYR
see the following attachment 
successstatement.Json",1
2600,4992,confirmaffirm,"MT 518
Settlement Date
Trade Confirmation Affirmation of 6130586297 KGS
see the following attachment 
Affirmation statement.msg",1
2601,4655,settlementFailure,"Account#1242 Insufficient Funds
Insufficient funds in account projected for upcoming trade
Trade failure of 9594602759 AUD
see the following attachment 
failurestatement.Json",1
2602,86,confirmaffirm,"MT 517
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 9840838300 CZK
see the following attachment 
statement.txt",0
2603,4876,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is complete. Please find the confirmation
Trade success of 3555425139 BND
see the following attachment 
successstatement.Json",1
2604,2132,confirmaffirm,"Confirmation Details
Trade Date
Trade Affirmation Confirmation of 1640069447 SOS
see the following attachment 
Affirmation statement.msg",0
2605,5098,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
Confirmation.json",1
2606,2788,confirmaffirm,"MT 517
Trade affirmation Summary Report
Trade Confirmation Affirmation of 4842203051 SHP
see the following attachment 
Confirmation statement.json",0
2607,1979,settlementFailure,"Account#1242 Mandate Rejected
Insufficient funds in account projected for upcoming trade
Trade failure of 9371161319 IMP
see the following attachment 
Failedsettlement.txt",0
2608,3242,confirmaffirm,"MT 516
Settlement Date
Trade Confirmation Affirmation of 2321064517 PKR
see the following attachment 
Affirmation statement.json",0
2609,3699,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is done and parties have honored the amount
Trade success of 209503301 SAR
see the following attachment 
successstatement.Json",1
2610,80,confirmaffirm,"MT 515(FUNDS)
Trade Date
Securities Loan Confirmation of Bonds worth 3068980652 GHC
see the following attachment 
statement.txt",0
2611,5035,settlementFailure,"Account#1242 Trade78780we Failed
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Securities Loan Failed of Bonds worth 8845674295 THB
see the following attachment 
failurestatement.Json",1
2612,3085,confirmaffirm,"MT 515
Settlement Date
Trade Affirmation Confirmation of 6019334144 KZT
see the following attachment 
statement.txt",0
2613,2778,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is complete. Please find the confirmation
Trade Success of 2574868900 LKR
see the following attachment 
successstatement.Json",0
2614,1318,confirmaffirm,"MT 518
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 618745356 BRL
see the following attachment 
statement.txt",0
2615,3537,confirmletter,"Confirmation of Funds certificate
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
Confirmation.json",0
2616,113,confirmaffirm,"MT 517
Settlement Date
Trade Affirmation Confirmation of 9495412920 BBD
see the following attachment 
Affirmation statement.msg",0
2617,2325,settlementFailure,"Account#1242 Insufficient Collateral
Provided Mandate is rejected
Trade failure of 9137748374 KRW
see the following attachment 
failurestatement.Json",0
2618,2614,confirmaffirm,"MT 518
Trade affirmation Summary Report
Trade Affirmation Confirmation of 3519185003 KGS
see the following attachment 
Confirmation statement.json",0
2619,1190,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is Cleared and parties have honored the amount
Trade Success of 7988453348 GGP
see the following attachment 
Success.json",0
2620,2796,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Securities Loan Confirmation of Bonds worth 1643713961 NZD
see the following attachment 
Confirmation statement.json",0
2621,2834,settlementFailure,"Account#1242 Mandate Rejected
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade Failure of 2191060812 GBP
see the following attachment 
Failed.json",0
2622,913,confirmaffirm,"Confirmation Details
Settlement Date
Trade Confirmation Affirmation of 386184240 QAR
see the following attachment 
Affirmation statement.json",0
2623,2996,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is Cleared and parties have honored the amount
Securities Loan success of Bonds worth 7847245759 EUR
see the following attachment 
successstatement.Json",0
2624,4872,confirmaffirm,"MT 515
Trade affirmation Summary Report
Trade Confirmation Affirmation of 695115408 FKP
see the following attachment 
statement.txt",1
2625,2916,confirmletter,"Confirmation of Funds certificate
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
confirmationstatement.msg",0
2626,57,confirmaffirm,"MT 516
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 102159927 BBD
see the following attachment 
statement.txt",0
2627,1130,settlementFailure,"Account#1242 Insufficient Collateral
Provided Mandate is rejected
Securities Loan Failed of Bonds worth 4223933999 KRW
see the following attachment 
failurestatement.Json",0
2628,2967,confirmaffirm,"MT 515(FUNDS)
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 7228273730 NOK
see the following attachment 
Affirmation statement.json",0
2629,1841,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is complete. Please find the confirmation
Trade success of 1565015313 COP
see the following attachment 
Success.json",0
2630,1035,confirmaffirm,"MT 517
Settlement Date
Trade Confirmation Affirmation of 1765764787 SYP
see the following attachment 
Confirmation statement.json",0
2631,1126,settlementFailure,"Account#1242 Trade78780we Failed
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade failed of 8231828224 NOK
see the following attachment 
Failed.json",0
2632,1339,confirmaffirm,"MT 518
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 8138470005 PKR
see the following attachment 
Affirmation statement.msg",0
2633,4677,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is done and parties have honored the amount
Trade completed of 3561530936 KGS
see the following attachment 
SuccessSettlement.txt",1
2634,4538,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Trade Affirmation Confirmation of 7053701312 KHR
see the following attachment 
Confirmation statement.json",1
2635,101,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
confirmationstatement.msg",0
2636,2950,confirmaffirm,"Confirmation Details
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 5006379082 LBP
see the following attachment 
Confirmation statement.json",0
2637,3431,settlementFailure,"Account#1242 Insufficient Funds
Trade record is failed
Securities Loan Failed of Bonds worth 9985906838 TTD
see the following attachment 
Failedsettlement.txt",0
2638,4818,confirmaffirm,"MT 516
Trade Date
Securities Loan Confirmation of Bonds worth 5200985030 PKR
see the following attachment 
Confirmation statement.json",1
2639,1577,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is Cleared and parties have honored the amount
Trade Success of 1801134000 SGD
see the following attachment 
successstatement.Json",0
2640,4864,confirmaffirm,"Confirmation Details
Trade affirmation Summary Report
Trade Affirmation Confirmation of 8489203578 VND
see the following attachment 
statement.txt",1
2641,2488,settlementFailure,"Account#1242 Insufficient Funds
Provided Mandate is rejected
Securities Loan Failed of Bonds worth 6423602690 RUB
see the following attachment 
failurestatement.Json",0
2642,2170,confirmaffirm,"MT 516
Trade Date
Trade Confirmation Affirmation of 6479430039 BRL
see the following attachment 
Confirmation statement.json",0
2643,669,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is done and parties have honored the amount
Trade Success of 9815537454 ILS
see the following attachment 
SuccessSettlement.txt",0
2644,841,confirmaffirm,"MT 516
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 6755247133 RUB
see the following attachment 
Affirmation statement.msg",0
2645,4999,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
Confirm.Json",1
2646,3364,confirmaffirm,"Confirmation Details
Trade Date
Trade Affirmation Confirmation of 9918082993 RSD
see the following attachment 
statement.txt",0
2647,3942,settlementFailure,"Account#1242 Trade78780we Failed
Trade record is failed
Trade failure of 4104322550 GGP
see the following attachment 
failurestatement.Json",1
2648,872,confirmaffirm,"MT 517
Trade Date
Trade Confirmation Affirmation of 5318622940 JPY
see the following attachment 
Affirmation statement.msg",0
2649,1613,settlementSuccess,"Account#1242 Settlement Completed
Settlement is complete. Please find the confirmation
Trade completed of 1162558499 DKK
see the following attachment 
Success statement.msg",0
2650,3345,confirmaffirm,"MT 516
Trade Date
Trade Affirmation Confirmation of 9407192270 XCD
see the following attachment 
Confirmation statement.json",0
2651,963,settlementFailure,"Account#1242 Insufficient Collateral
Trade record is failed
Trade failure of 5844994894 BND
see the following attachment 
Failed.json",0
2652,4184,confirmaffirm,"MT 515(FUNDS)
Trade Date
Trade Confirmation Affirmation of 2960962897 BMD
see the following attachment 
statement.txt",1
2653,1394,settlementSuccess,"Account#1242 Settlement Completed
Settlement is done and parties have honored the amount
Securities Loan success of Bonds worth 6402097677 PHP
see the following attachment 
Success.json",0
2654,2148,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Trade Confirmation Affirmation of 7038117012 JPY
see the following attachment 
Affirmation statement.msg",0
2655,274,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
Confirm.Json",0
2656,4280,confirmaffirm,"MT 516
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 2595146990 BMD
see the following attachment 
Affirmation statement.msg",1
2657,1986,settlementFailure,"Account#1242 Mandate Rejected
Provided Mandate is rejected
Trade failed of 3592639050 GBP
see the following attachment 
Failure statement.msg",0
2658,2370,confirmaffirm,"MT 517
Trade affirmation Summary Report
Trade Confirmation Affirmation of 4950852529 BMD
see the following attachment 
Affirmation statement.msg",0
2659,1517,settlementSuccess,"Account#1242 Settlement Completed
Settlement is done and parties have honored the amount
Trade completed of 7550365395 BWP
see the following attachment 
Success statement.msg",0
2660,3988,confirmaffirm,"MT 515
Settlement Date
Trade Confirmation Affirmation of 1652929965 XCD
see the following attachment 
Affirmation statement.msg",1
2661,4907,settlementFailure,"Account#1242 Insufficient Collateral
Provided Mandate is rejected
Securities Loan Failed of Bonds worth 4398180533 GHC
see the following attachment 
Failure statement.msg",1
2662,3861,confirmaffirm,"MT 517
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 2534436893 GYD
see the following attachment 
Affirmation statement.json",1
2663,1503,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is done and parties have honored the amount
Trade completed of 6031541045 IMP
see the following attachment 
successstatement.Json",0
2664,2401,confirmaffirm,"MT 518
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 3520370795 KHR
see the following attachment 
statement.txt",0
2665,4062,confirmletter,"Confirmation of Funds certificate
PFA the Confirmation Letter
see the following attachment 
confirmationstatement.msg",1
2666,361,confirmaffirm,"Confirmation Details
Trade affirmation Summary Report
Trade Affirmation Confirmation of 2437326896 BOB
see the following attachment 
Affirmation statement.msg",0
2667,402,settlementFailure,"Account#1242 Insufficient Funds
Insufficient funds in account projected for upcoming trade
Trade Failure of 8174143199 ILS
see the following attachment 
Failed.json",0
2668,5086,confirmaffirm,"MT 517
Settlement Date
Trade Affirmation Confirmation of 3150766645 NPR
see the following attachment 
Affirmation statement.msg",1
2669,5052,settlementSuccess,"Account#1242 Settlement Completed
Settlement is complete. Please find the confirmation
Trade Success of 7554973578 AZN
see the following attachment 
SuccessSettlement.txt",1
2670,4366,confirmaffirm,"MT 517
Trade affirmation Summary Report
Trade Confirmation Affirmation of 8151487498 USD
see the following attachment 
Confirmation statement.json",1
2671,1485,settlementFailure,"Account#1242 Mandate Rejected
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade failed of 1188533436 UYU
see the following attachment 
Failed.json",0
2672,302,confirmaffirm,"MT 517
Trade Date
Trade Affirmation Confirmation of 7375616851 MYR
see the following attachment 
Confirmation statement.json",0
2673,2698,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is Cleared and parties have honored the amount
Trade completed of 2766277835 NPR
see the following attachment 
Success.json",0
2674,4340,confirmaffirm,"MT 516
Trade Date
Trade Confirmation Affirmation of 7727315747 ARS
see the following attachment 
Confirmation statement.json",1
2675,340,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
Confirm.Json",0
2676,2888,confirmaffirm,"Confirmation Details
Trade Date
Trade Confirmation Affirmation of 4704939197 SHP
see the following attachment 
Affirmation statement.json",0
2677,809,settlementFailure,"Account#1242 Insufficient Funds
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Securities Loan Failed of Bonds worth 2979432768 JEP
see the following attachment 
failurestatement.Json",0
2678,1420,confirmaffirm,"MT 515
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 9301645410 UYU
see the following attachment 
Confirmation statement.json",0
2679,3963,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is done and parties have honored the amount
Trade success of 6575035041 RUB
see the following attachment 
Success statement.msg",1
2680,4254,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Trade Affirmation Confirmation of 7944144219 PHP
see the following attachment 
Affirmation statement.msg",1
2681,2905,settlementFailure,"Account#1242 Trade78780we Failed
Insufficient funds in account projected for upcoming trade
Securities Loan Failed of Bonds worth 3554659580 MUR
see the following attachment 
Failed.json",0
2682,4459,confirmaffirm,"MT 517
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 6649083404 ARS
see the following attachment 
Confirmation statement.json",1
2683,4762,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is complete. Please find the confirmation
Securities Loan success of Bonds worth 9638393155 CUP
see the following attachment 
Success statement.msg",1
2684,1387,confirmaffirm,"MT 518
Settlement Date
Trade Affirmation Confirmation of 1154567037 UYU
see the following attachment 
Affirmation statement.json",0
2685,4530,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
Confirm.Json",1
2686,2468,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Trade Confirmation Affirmation of 1451179409 LAK
see the following attachment 
Confirmation statement.json",0
2687,4298,settlementFailure,"Account#1242 Insufficient Collateral
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade failure of 8618432334 GIP
see the following attachment 
Failure statement.msg",1
2688,2085,confirmaffirm,"Confirmation Details
Settlement Date
Trade Confirmation Affirmation of 6276540218 BWP
see the following attachment 
Confirmation statement.json",0
2689,3455,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is complete. Please find the confirmation
Securities Loan success of Bonds worth 1315993299 ILS
see the following attachment 
Success.json",0
2690,38,confirmaffirm,"MT 516
Settlement Date
Trade Affirmation Confirmation of 4030783450 KGS
see the following attachment 
Affirmation statement.msg",0
2691,363,settlementFailure,"Account#1242 Insufficient Funds
Trade record is failed
Trade Failure of 4176225987 NOK
see the following attachment 
failurestatement.Json",0
2692,3274,confirmaffirm,"MT 517
Settlement Date
Trade Confirmation Affirmation of 6925136551 EUR
see the following attachment 
statement.txt",0
2693,3344,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is complete. Please find the confirmation
Trade success of 9420429798 USD
see the following attachment 
successstatement.Json",0
2694,2701,confirmaffirm,"Confirmation Details
Settlement Date
Trade Affirmation Confirmation of 6696429510 ZAR
see the following attachment 
statement.txt",0
2695,4055,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
Confirm.Json",1
2696,3372,confirmaffirm,"MT 515
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 3162929277 QAR
see the following attachment 
Affirmation statement.json",0
2697,2572,settlementFailure,"Account#1242 Mandate Rejected
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade failed of 317427913 ANG
see the following attachment 
Failed.json",0
2698,817,confirmaffirm,"MT 518
Trade Date
Trade Confirmation Affirmation of 8907593718 BND
see the following attachment 
statement.txt",0
2699,4339,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is Cleared and parties have honored the amount
Trade Success of 3058057593 MYR
see the following attachment 
successstatement.Json",1
2700,1717,confirmaffirm,"MT 516
Trade affirmation Summary Report
Securities Loan Confirmation of Bonds worth 6238120455 MUR
see the following attachment 
Confirmation statement.json",0
2701,2608,settlementFailure,"Account#1242 Insufficient Funds
Insufficient funds in account projected for upcoming trade
Trade Failure of 6036240599 BND
see the following attachment 
failurestatement.Json",0
2702,4688,confirmaffirm,"MT 515(FUNDS)
Trade Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 7099161912 SOS
see the following attachment 
Confirmation statement.json",1
2703,4299,settlementSuccess,"Account#1242 Settlement Cleared
Settlement is Cleared and parties have honored the amount
Trade completed of 2401912093 PKR
see the following attachment 
SuccessSettlement.txt",1
2704,1701,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Trade Affirmation Confirmation of 1127761675 EUR
see the following attachment 
Affirmation statement.json",0
2705,2066,confirmletter,"Confirmation of Funds certificate
PFA the Confirmation Letter
see the following attachment 
Confirm.Json",0
2706,3693,confirmaffirm,"MT 515(FUNDS)
Trade Date
Trade Affirmation Confirmation of 8791241490 RUB
see the following attachment 
Affirmation statement.json",1
2707,3153,settlementFailure,"Account#1242 Mandate Rejected
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade failed of 5376017561 RON
see the following attachment 
Failedsettlement.txt",0
2708,1889,confirmaffirm,"MT 518
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 5966406196 LVL
see the following attachment 
Affirmation statement.json",0
2709,3939,settlementSuccess,"Account#1242 Settlement Completed
Settlement is done and parties have honored the amount
Trade completed of 7476378502 OMR
see the following attachment 
SuccessSettlement.txt",1
2710,3436,confirmaffirm,"MT 516
Settlement Date
Client Confirmation of Purchase or Sale (FUNDS) amounted to 7363013355 INR
see the following attachment 
statement.txt",0
2711,410,settlementFailure,"Account#1242 Mandate Rejected
Trade record is failed
Trade failure of 2564241584 TTD
see the following attachment 
failurestatement.Json",0
2712,292,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Trade Confirmation Affirmation of 332046088 OMR
see the following attachment 
Confirmation statement.json",0
2713,2220,settlementSuccess,"Account#1242 Settlement Succeeded
Settlement is Cleared and parties have honored the amount
Trade Success of 6116904651 GHC
see the following attachment 
Success.json",0
2714,120,confirmaffirm,"MT 515
Trade Date
Trade Confirmation Affirmation of 319514203 IMP
see the following attachment 
Affirmation statement.json",0
2715,4920,confirmletter,"Bank Confirm Letter
We the undersigned Bank confirm with full responsibility that the amount from the party is reserved on buyers requests for the purchase transaction of product (Bond value, Gold, Securities, Options)
see the following attachment 
confirmationstatement.msg",1
2716,3020,confirmaffirm,"Confirmation Details
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 8550868170 MUR
see the following attachment 
Affirmation statement.json",0
2717,4748,settlementFailure,"Account#1242 Insufficient Funds
Trade record is failed
Trade failure of 1003420875 NOK
see the following attachment 
failurestatement.Json",1
2718,4495,confirmaffirm,"MT 515(FUNDS)
Trade affirmation Summary Report
Client Confirmation of Purchase or Sale (FUNDS) amounted to 1084187032 RON
see the following attachment 
Confirmation statement.json",1
2719,4957,settlementSuccess,"Account#1242 Settlement Successfull
Settlement is done and parties have honored the amount
Securities Loan success of Bonds worth 6563012622 HUF
see the following attachment 
SuccessSettlement.txt",1
2720,4182,confirmaffirm,"MT 515
Trade Date
Trade Affirmation Confirmation of 8917976317 CZK
see the following attachment 
statement.txt",1
2721,191,settlementFailure,"Account#1242 Mandate Rejected
Insufficient collateral value as per today's MTM (Mark to Market ) Statement
Trade failure of 1885737800 HKD
see the following attachment 
Failed.json",0
2722,475,confirmaffirm,"MT 517
Trade Date
Securities Loan Confirmation of Bonds worth 4926088193 GGP
see the following attachment 
Affirmation statement.msg",0
2723,4546,settlementSuccess,"Account#1242 Settlement Completed
Settlement is complete. Please find the confirmation
Securities Loan success of Bonds worth 5322163703 BSD
see the following attachment 
Success.json",1
2724,4707,confirmaffirm,"MT 515(FUNDS)
Settlement Date
Trade Confirmation Affirmation of 3717427506 SCR
see the following attachment 
Affirmation statement.msg",1
2725,824,confirmletter,"Bank Confirm Letter
PFA the Confirmation Letter
see the following attachment 
confirmationstatement.msg",0
